ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2018;120;LAZIO                ;112;FROSINONE;060001;ACQUAFONDATA                            ;137;129;266
2018;120;LAZIO                ;112;FROSINONE;060002;ACUTO                                   ;925;951;1.876
2018;120;LAZIO                ;112;FROSINONE;060003;ALATRI                                  ;14.099;14.533;28.632
2018;120;LAZIO                ;112;FROSINONE;060004;ALVITO                                  ;1.312;1.334;2.646
2018;120;LAZIO                ;112;FROSINONE;060005;AMASENO                                 ;2.157;2.156;4.313
2018;120;LAZIO                ;112;FROSINONE;060006;ANAGNI                                  ;10.460;10.789;21.249
2018;120;LAZIO                ;112;FROSINONE;060007;AQUINO                                  ;2.523;2.643;5.166
2018;120;LAZIO                ;112;FROSINONE;060008;ARCE                                    ;2.781;2.852;5.633
2018;120;LAZIO                ;112;FROSINONE;060009;ARNARA                                  ;1.076;1.202;2.278
2018;120;LAZIO                ;112;FROSINONE;060010;ARPINO                                  ;3.453;3.640;7.093
2018;120;LAZIO                ;112;FROSINONE;060011;ATINA                                   ;2.062;2.185;4.247
2018;120;LAZIO                ;112;FROSINONE;060012;AUSONIA                                 ;1.272;1.305;2.577
2018;120;LAZIO                ;112;FROSINONE;060013;BELMONTE CASTELLO                       ;357;341;698
2018;120;LAZIO                ;112;FROSINONE;060014;BOVILLE ERNICA                          ;4.213;4.313;8.526
2018;120;LAZIO                ;112;FROSINONE;060015;BROCCOSTELLA                            ;1.331;1.401;2.732
2018;120;LAZIO                ;112;FROSINONE;060016;CAMPOLI APPENNINO                       ;832;841;1.673
2018;120;LAZIO                ;112;FROSINONE;060017;CASALATTICO                             ;260;286;546
2018;120;LAZIO                ;112;FROSINONE;060018;CASALVIERI                              ;1.313;1.322;2.635
2018;120;LAZIO                ;112;FROSINONE;060019;CASSINO                                 ;18.071;18.541;36.612
2018;120;LAZIO                ;112;FROSINONE;060020;CASTELLIRI                              ;1.692;1.699;3.391
2018;120;LAZIO                ;112;FROSINONE;060021;CASTELNUOVO PARANO                      ;432;443;875
2018;120;LAZIO                ;112;FROSINONE;060022;CASTROCIELO                             ;1.951;2.028;3.979
2018;120;LAZIO                ;112;FROSINONE;060023;CASTRO DEI VOLSCI                       ;2.281;2.421;4.702
2018;120;LAZIO                ;112;FROSINONE;060024;CECCANO                                 ;11.361;11.883;23.244
2018;120;LAZIO                ;112;FROSINONE;060025;CEPRANO                                 ;4.375;4.476;8.851
2018;120;LAZIO                ;112;FROSINONE;060026;CERVARO                                 ;3.945;4.119;8.064
2018;120;LAZIO                ;112;FROSINONE;060027;COLFELICE                               ;938;956;1.894
2018;120;LAZIO                ;112;FROSINONE;060028;COLLEPARDO                              ;473;458;931
2018;120;LAZIO                ;112;FROSINONE;060029;COLLE SAN MAGNO                         ;335;329;664
2018;120;LAZIO                ;112;FROSINONE;060030;CORENO AUSONIO                          ;790;812;1.602
2018;120;LAZIO                ;112;FROSINONE;060031;ESPERIA                                 ;1.920;1.921;3.841
2018;120;LAZIO                ;112;FROSINONE;060032;FALVATERRA                              ;284;261;545
2018;120;LAZIO                ;112;FROSINONE;060033;FERENTINO                               ;10.396;10.577;20.973
2018;120;LAZIO                ;112;FROSINONE;060034;FILETTINO                               ;273;249;522
2018;120;LAZIO                ;112;FROSINONE;060035;FIUGGI                                  ;5.260;5.443;10.703
2018;120;LAZIO                ;112;FROSINONE;060036;FONTANA LIRI                            ;1.412;1.456;2.868
2018;120;LAZIO                ;112;FROSINONE;060037;FONTECHIARI                             ;609;686;1.295
2018;120;LAZIO                ;112;FROSINONE;060038;FROSINONE                               ;22.043;24.011;46.054
2018;120;LAZIO                ;112;FROSINONE;060039;FUMONE                                  ;1.024;1.068;2.092
2018;120;LAZIO                ;112;FROSINONE;060040;GALLINARO                               ;612;663;1.275
2018;120;LAZIO                ;112;FROSINONE;060041;GIULIANO DI ROMA                        ;1.199;1.214;2.413
2018;120;LAZIO                ;112;FROSINONE;060042;GUARCINO                                ;779;774;1.553
2018;120;LAZIO                ;112;FROSINONE;060043;ISOLA DEL LIRI                          ;5.471;5.921;11.392
2018;120;LAZIO                ;112;FROSINONE;060044;MONTE SAN GIOVANNI CAMPANO              ;6.312;6.284;12.596
2018;120;LAZIO                ;112;FROSINONE;060045;MOROLO                                  ;1.653;1.604;3.257
2018;120;LAZIO                ;112;FROSINONE;060046;PALIANO                                 ;4.045;4.143;8.188
2018;120;LAZIO                ;112;FROSINONE;060047;PASTENA                                 ;684;693;1.377
2018;120;LAZIO                ;112;FROSINONE;060048;PATRICA                                 ;1.572;1.579;3.151
2018;120;LAZIO                ;112;FROSINONE;060049;PESCOSOLIDO                             ;760;745;1.505
2018;120;LAZIO                ;112;FROSINONE;060050;PICINISCO                               ;536;591;1.127
2018;120;LAZIO                ;112;FROSINONE;060051;PICO                                    ;1.384;1.428;2.812
2018;120;LAZIO                ;112;FROSINONE;060052;PIEDIMONTE SAN GERMANO                  ;3.221;3.265;6.486
2018;120;LAZIO                ;112;FROSINONE;060053;PIGLIO                                  ;2.267;2.314;4.581
2018;120;LAZIO                ;112;FROSINONE;060054;PIGNATARO INTERAMNA                     ;1.215;1.284;2.499
2018;120;LAZIO                ;112;FROSINONE;060055;POFI                                    ;2.061;2.042;4.103
2018;120;LAZIO                ;112;FROSINONE;060056;PONTECORVO                              ;6.406;6.621;13.027
2018;120;LAZIO                ;112;FROSINONE;060057;POSTA FIBRENO                           ;534;570;1.104
2018;120;LAZIO                ;112;FROSINONE;060058;RIPI                                    ;2.590;2.651;5.241
2018;120;LAZIO                ;112;FROSINONE;060059;ROCCA D'ARCE                            ;479;469;948
2018;120;LAZIO                ;112;FROSINONE;060060;ROCCASECCA                              ;3.727;3.681;7.408
2018;120;LAZIO                ;112;FROSINONE;060061;SAN BIAGIO SARACINISCO                  ;156;163;319
2018;120;LAZIO                ;112;FROSINONE;060062;SAN DONATO VAL DI COMINO                ;956;1.048;2.004
2018;120;LAZIO                ;112;FROSINONE;060063;SAN GIORGIO A LIRI                      ;1.538;1.607;3.145
2018;120;LAZIO                ;112;FROSINONE;060064;SAN GIOVANNI INCARICO                   ;1.639;1.641;3.280
2018;120;LAZIO                ;112;FROSINONE;060065;SANT'AMBROGIO SUL GARIGLIANO            ;508;456;964
2018;120;LAZIO                ;112;FROSINONE;060066;SANT'ANDREA DEL GARIGLIANO              ;718;714;1.432
2018;120;LAZIO                ;112;FROSINONE;060067;SANT'APOLLINARE                         ;916;966;1.882
2018;120;LAZIO                ;112;FROSINONE;060068;SANT'ELIA FIUMERAPIDO                   ;2.994;3.008;6.002
2018;120;LAZIO                ;112;FROSINONE;060069;SANTOPADRE                              ;649;648;1.297
2018;120;LAZIO                ;112;FROSINONE;060070;SAN VITTORE DEL LAZIO                   ;1.290;1.281;2.571
2018;120;LAZIO                ;112;FROSINONE;060071;SERRONE                                 ;1.537;1.495;3.032
2018;120;LAZIO                ;112;FROSINONE;060072;SETTEFRATI                              ;355;374;729
2018;120;LAZIO                ;112;FROSINONE;060073;SGURGOLA                                ;1.251;1.346;2.597
2018;120;LAZIO                ;112;FROSINONE;060074;SORA                                    ;12.644;13.312;25.956
2018;120;LAZIO                ;112;FROSINONE;060075;STRANGOLAGALLI                          ;1.168;1.231;2.399
2018;120;LAZIO                ;112;FROSINONE;060076;SUPINO                                  ;2.379;2.418;4.797
2018;120;LAZIO                ;112;FROSINONE;060077;TERELLE                                 ;166;187;353
2018;120;LAZIO                ;112;FROSINONE;060078;TORRE CAJETANI                          ;674;664;1.338
2018;120;LAZIO                ;112;FROSINONE;060079;TORRICE                                 ;2.380;2.434;4.814
2018;120;LAZIO                ;112;FROSINONE;060080;TREVI NEL LAZIO                         ;940;869;1.809
2018;120;LAZIO                ;112;FROSINONE;060081;TRIVIGLIANO                             ;815;850;1.665
2018;120;LAZIO                ;112;FROSINONE;060082;VALLECORSA                              ;1.250;1.288;2.538
2018;120;LAZIO                ;112;FROSINONE;060083;VALLEMAIO                               ;455;469;924
2018;120;LAZIO                ;112;FROSINONE;060084;VALLEROTONDA                            ;754;761;1.515
2018;120;LAZIO                ;112;FROSINONE;060085;VEROLI                                  ;10.112;10.312;20.424
2018;120;LAZIO                ;112;FROSINONE;060086;VICALVI                                 ;362;393;755
2018;120;LAZIO                ;112;FROSINONE;060087;VICO NEL LAZIO                          ;1.082;1.111;2.193
2018;120;LAZIO                ;112;FROSINONE;060088;VILLA LATINA                            ;601;602;1.203
2018;120;LAZIO                ;112;FROSINONE;060089;VILLA SANTA LUCIA                       ;1.298;1.307;2.605
2018;120;LAZIO                ;112;FROSINONE;060090;VILLA SANTO STEFANO                     ;835;866;1.701
2018;120;LAZIO                ;112;FROSINONE;060091;VITICUSO                                ;150;159;309
2018;120;LAZIO                ;201;ROMA 1;058091;ROMA (Municipi 1, 2, 3, 13, 14, 15);480.080;549.588;1.029.668
2018;120;LAZIO                ;202;ROMA 2;058091;ROMA (Municipi 4, 5, 6, 7, 8, 9);622.392;676.122;1.298.514
2018;120;LAZIO                ;203;ROMA 3;058091;ROMA (Municipi 10, 11, 12);249.472;278.479;527.951
2018;120;LAZIO                ;203;ROMA 3;058120;FIUMICINO                               ;39.965;40.505;80.470
2018;120;LAZIO                ;204;ROMA 4;058004;ALLUMIERE                               ;1.977;2.043;4.020
2018;120;LAZIO                ;204;ROMA 4;058005;ANGUILLARA SABAZIA                      ;9.549;9.910;19.459
2018;120;LAZIO                ;204;ROMA 4;058013;BRACCIANO                               ;9.178;9.899;19.077
2018;120;LAZIO                ;204;ROMA 4;058015;CAMPAGNANO DI ROMA                      ;5.574;5.959;11.533
2018;120;LAZIO                ;204;ROMA 4;058016;CANALE MONTERANO                        ;1.982;2.111;4.093
2018;120;LAZIO                ;204;ROMA 4;058018;CAPENA                                  ;5.518;5.385;10.903
2018;120;LAZIO                ;204;ROMA 4;058024;CASTELNUOVO DI PORTO                    ;4.308;4.418;8.726
2018;120;LAZIO                ;204;ROMA 4;058029;CERVETERI                               ;18.720;19.363;38.083
2018;120;LAZIO                ;204;ROMA 4;058032;CIVITAVECCHIA                           ;25.192;27.524;52.716
2018;120;LAZIO                ;204;ROMA 4;058033;CIVITELLA SAN PAOLO                     ;1.028;1.004;2.032
2018;120;LAZIO                ;204;ROMA 4;058036;FIANO ROMANO                            ;7.979;7.879;15.858
2018;120;LAZIO                ;204;ROMA 4;058037;FILACCIANO                              ;218;230;448
2018;120;LAZIO                ;204;ROMA 4;058038;FORMELLO                                ;6.329;6.836;13.165
2018;120;LAZIO                ;204;ROMA 4;058052;MAGLIANO ROMANO                         ;715;687;1.402
2018;120;LAZIO                ;204;ROMA 4;058054;MANZIANA                                ;3.764;3.989;7.753
2018;120;LAZIO                ;204;ROMA 4;058058;MAZZANO ROMANO                          ;1.558;1.580;3.138
2018;120;LAZIO                ;204;ROMA 4;058068;MORLUPO                                 ;4.211;4.469;8.680
2018;120;LAZIO                ;204;ROMA 4;058069;NAZZANO                                 ;703;688;1.391
2018;120;LAZIO                ;204;ROMA 4;058080;PONZANO ROMANO                          ;589;566;1.155
2018;120;LAZIO                ;204;ROMA 4;058081;RIANO                                   ;5.331;5.356;10.687
2018;120;LAZIO                ;204;ROMA 4;058082;RIGNANO FLAMINIO                        ;5.028;5.363;10.391
2018;120;LAZIO                ;204;ROMA 4;058093;SACROFANO                               ;3.852;3.999;7.851
2018;120;LAZIO                ;204;ROMA 4;058097;SANTA MARINELLA                         ;9.156;9.777;18.933
2018;120;LAZIO                ;204;ROMA 4;058099;SANT'ORESTE                             ;1.830;1.826;3.656
2018;120;LAZIO                ;204;ROMA 4;058105;TOLFA                                   ;2.527;2.455;4.982
2018;120;LAZIO                ;204;ROMA 4;058106;TORRITA TIBERINA                        ;529;544;1.073
2018;120;LAZIO                ;204;ROMA 4;058107;TREVIGNANO ROMANO                       ;2.760;2.938;5.698
2018;120;LAZIO                ;204;ROMA 4;058116;LADISPOLI                               ;20.315;21.269;41.584
2018;120;LAZIO                ;205;ROMA 5;058001;AFFILE                                  ;729;753;1.482
2018;120;LAZIO                ;205;ROMA 5;058002;AGOSTA                                  ;852;881;1.733
